Unnamed: 0,pth,label,relFCs,subset
45,anger/image0001021.jpg,anger,0.8248463847646784,Test
46,anger/image0001061.jpg,anger,0.809063702840611,Test
47,anger/image0001062.jpg,anger,0.8256761193251171,Test
48,anger/image0001063.jpg,fear,0.8336841540008251,Test
49,anger/image0001066.jpg,anger,0.8994690885656528,Test
50,anger/image0001086.jpg,anger,0.8333730095057175,Test
51,anger/image0001113.jpg,anger,0.8733009856946506,Test
52,anger/image0001120.jpg,anger,0.8700022201657778,Test
53,anger/image0001152.jpg,anger,0.8807410104989579,Test
54,anger/image0001161.jpg,anger,0.8317483787895507,Test
55,anger/image0001241.jpg,anger,0.8514328973856861,Test
56,anger/image0001244.jpg,anger,0.8045184782593185,Test
57,anger/image0001258.jpg,anger,0.8006804554086124,Test
58,anger/image0001283.jpg,sad,0.7370122093626421,Test
59,anger/image0001296.jpg,anger,0.8199635450088529,Test
60,anger/image0001305.jpg,anger,0.8852957701257068,Test
61,anger/image0001314.jpg,anger,0.8825045191840863,Test
62,anger/image0001322.jpg,contempt,0.8314046570015194,Test
63,anger/image0001341.jpg,anger,0.8643037095291287,Test
64,anger/image0001348.jpg,anger,0.7959220747289145,Test
65,anger/image0001375.jpg,fear,0.8585979811874793,Test
66,anger/image0001453.jpg,neutral,0.8156830508716799,Test
67,anger/image0001470.jpg,anger,0.7961243218737241,Test
68,anger/image0001516.jpg,anger,0.8648002745998637,Test
69,anger/image0001521.jpg,contempt,0.8409503415917376,Test
70,anger/image0001524.jpg,anger,0.8059280050378269,Test
71,anger/image0001527.jpg,anger,0.872593063825003,Test
72,anger/image0001529.jpg,anger,0.6811618720024811,Test
73,anger/image0001538.jpg,anger,0.8225432163253064,Test
74,anger/image0001555.jpg,anger,0.8623529209581536,Test
75,anger/image0001568.jpg,anger,0.8664671724353874,Test
76,anger/image0001600.jpg,anger,0.8743744013136564,Test
77,anger/image0001615.jpg,disgust,0.7662437703974743,Test
78,anger/image0001623.jpg,anger,0.8974110955416487,Test
79,anger/image0001671.jpg,anger,0.7422899022500561,Test
80,anger/image0001688.jpg,anger,0.7792931008168881,Test
81,anger/image0001741.jpg,anger,0.84862807638917,Test
82,anger/image0001765.jpg,disgust,0.8671540345920165,Test
83,anger/image0001773.jpg,disgust,0.8435550175363971,Test
84,anger/image0001778.jpg,disgust,0.8053876126460355,Test
85,anger/image0001794.jpg,anger,0.5373177591330883,Test
86,anger/image0001833.jpg,anger,0.8924776530714466,Test
87,anger/image0001857.jpg,disgust,0.7992558170320013,Test
88,anger/image0001861.jpg,anger,0.7814118289397541,Test
89,anger/image0001892.jpg,anger,0.861398700430287,Test
90,anger/image0001916.jpg,sad,0.8180098987563991,Test
91,anger/image0001933.jpg,anger,0.8918523625265473,Test
92,anger/image0001934.jpg,disgust,0.8621725845552871,Test
93,anger/image0001956.jpg,happy,0.8774257503839145,Test
94,anger/image0001974.jpg,disgust,0.8010239843347989,Test
95,anger/image0001990.jpg,anger,0.8426352835186797,Test
96,anger/image0002009.jpg,anger,0.8829548715686752,Test
97,anger/image0002024.jpg,anger,0.8944587456657089,Test
98,anger/image0002046.jpg,disgust,0.7516103647197763,Test
99,anger/image0002048.jpg,anger,0.6004016754395396,Test
100,anger/image0002049.jpg,anger,0.780668288138316,Test
101,anger/image0002080.jpg,surprise,0.8517821294524168,Test
102,anger/image0002102.jpg,anger,0.8230668490787487,Test
103,anger/image0002105.jpg,surprise,0.7911455195991705,Test
104,anger/image0002106.jpg,anger,0.8070101205710162,Test
105,anger/image0002140.jpg,anger,0.780388468701999,Test
106,anger/image0002143.jpg,anger,0.7725976874256121,Test
107,anger/image0002156.jpg,anger,0.8591256088446305,Test
108,anger/image0002205.jpg,anger,0.8180260190583831,Test
109,anger/image0002220.jpg,anger,0.6957492857409574,Test
110,anger/image0002230.jpg,anger,0.8189121339507731,Test
111,anger/image0002259.jpg,disgust,0.806325591072355,Test
112,anger/image0002262.jpg,fear,0.8404215159117682,Test
113,anger/image0002272.jpg,anger,0.7974814982523392,Test
114,anger/image0002281.jpg,anger,0.7637109267335471,Test
115,anger/image0002301.jpg,disgust,0.8963239247495899,Test
116,anger/image0002340.jpg,surprise,0.8879589221348333,Test
117,anger/image0002350.jpg,anger,0.7966617230699569,Test
118,anger/image0002366.jpg,anger,0.7997612725817304,Test
119,anger/image0002369.jpg,anger,0.799318811921742,Test
120,anger/image0002373.jpg,anger,0.7950165552084341,Test
121,anger/image0002378.jpg,neutral,0.7856958226210091,Test
122,anger/image0002388.jpg,anger,0.7695695502919353,Test
123,anger/image0002420.jpg,anger,0.8422071113858864,Test
124,anger/image0002429.jpg,anger,0.744857750151503,Test
125,anger/image0002461.jpg,anger,0.8242403051905158,Test
126,anger/image0002467.jpg,anger,0.8423043499143912,Test
127,anger/image0002475.jpg,disgust,0.8201021717113004,Test
128,anger/image0002506.jpg,anger,0.8393945309152887,Test
129,anger/image0002507.jpg,anger,0.7233860659162318,Test
130,anger/image0002520.jpg,disgust,0.8826201054719016,Test
131,anger/image0002524.jpg,sad,0.6735501735671723,Test
132,anger/image0002532.jpg,anger,0.829883197633414,Test
133,anger/image0002539.jpg,anger,0.856670922855324,Test
134,anger/image0002578.jpg,anger,0.8995018971703856,Test
135,anger/image0002608.jpg,anger,0.7296628930890822,Test
136,anger/image0002635.jpg,anger,0.7974682247722826,Test
137,anger/image0002636.jpg,anger,0.8007158406527031,Test
138,anger/image0002639.jpg,anger,0.8289598734946644,Test
139,anger/image0002667.jpg,anger,0.665523513740904,Test
140,anger/image0002685.jpg,anger,0.8099927923839769,Test
141,anger/image0002705.jpg,neutral,0.836413487714226,Test
142,anger/image0002706.jpg,anger,0.8436559768991445,Test
143,anger/image0002725.jpg,anger,0.8413182053384459,Test
144,anger/image0002740.jpg,fear,0.8693323038532671,Test
145,anger/image0002797.jpg,anger,0.8276542829550627,Test
146,anger/image0002800.jpg,anger,0.8239120341419528,Test
147,anger/image0002830.jpg,neutral,0.794326516037607,Test
148,anger/image0002840.jpg,sad,0.8770822177485348,Test
149,anger/image0002894.jpg,anger,0.8117125088333045,Test
150,anger/image0002928.jpg,disgust,0.8194328332975213,Test
151,anger/image0002955.jpg,anger,0.876587001591251,Test
152,anger/image0002986.jpg,anger,0.8824221078246889,Test
153,anger/image0002989.jpg,contempt,0.7666946416762059,Test
154,anger/image0003003.jpg,sad,0.6777203830512809,Test
155,anger/image0003013.jpg,anger,0.784047731164216,Test
156,anger/image0003016.jpg,anger,0.7885574705792713,Test
157,anger/image0003019.jpg,anger,0.8349383844970186,Test
158,anger/image0003046.jpg,fear,0.8280869611234644,Test
159,anger/image0003049.jpg,sad,0.869963865653078,Test
160,anger/image0003053.jpg,anger,0.8756907557080416,Test
161,anger/image0003060.jpg,disgust,0.8261294842942906,Test
162,anger/image0003112.jpg,anger,0.8097648961160335,Test
163,anger/image0003116.jpg,fear,0.8778655048726297,Test
164,anger/image0003133.jpg,anger,0.8462083532044085,Test
165,anger/image0003161.jpg,anger,0.8480294345566326,Test
166,anger/image0003202.jpg,anger,0.6885930637584249,Test
167,anger/image0003212.jpg,contempt,0.8151183907106815,Test
168,anger/image0003237.jpg,anger,0.8299834676848395,Test
169,anger/image0003295.jpg,anger,0.8170262642604063,Test
170,anger/image0003305.jpg,anger,0.8130526061365375,Test
171,anger/image0003308.jpg,anger,0.8075465107751709,Test
172,anger/image0003315.jpg,anger,0.8046354743860771,Test
173,anger/image0003325.jpg,anger,0.7067652209386118,Test
174,anger/image0003330.jpg,anger,0.780947439943925,Test
175,anger/image0003351.jpg,anger,0.8424130896601737,Test
176,anger/image0003353.jpg,contempt,0.8026554495281046,Test
177,anger/image0003387.jpg,anger,0.8981864917319724,Test
178,anger/image0003393.jpg,surprise,0.8289933020449805,Test
179,anger/image0003411.jpg,anger,0.768581126372079,Test
180,anger/image0003415.jpg,neutral,0.8656944413772584,Test
181,anger/image0003422.jpg,anger,0.7462136216534161,Test
182,anger/image0003428.jpg,neutral,0.8606007094508794,Test
183,anger/image0003455.jpg,anger,0.80540386261825,Test
184,anger/image0003456.jpg,anger,0.7135314680433558,Test
185,anger/image0003487.jpg,anger,0.8129254393801465,Test
186,anger/image0003501.jpg,disgust,0.8057859672559264,Test
187,anger/image0003507.jpg,fear,0.7867755104484602,Test
188,anger/image0003519.jpg,fear,0.8647326705758228,Test
189,anger/image0003556.jpg,contempt,0.7298995797944882,Test
190,anger/image0003573.jpg,fear,0.8164066133822832,Test
191,anger/image0003609.jpg,anger,0.7553153842643864,Test
192,anger/image0003666.jpg,anger,0.8964528371613841,Test
193,anger/image0003669.jpg,anger,0.8377641293990743,Test
194,anger/image0003670.jpg,anger,0.7058658841338222,Test
195,anger/image0003734.jpg,anger,0.8708442812488828,Test
196,anger/image0003757.jpg,anger,0.785233387170904,Test
197,anger/image0003762.jpg,anger,0.7799073569613457,Test
198,anger/image0003769.jpg,anger,0.8257712958305599,Test
199,anger/image0003791.jpg,fear,0.884666634709137,Test
200,anger/image0003820.jpg,neutral,0.758520747016092,Test
201,anger/image0003823.jpg,sad,0.8554098661981212,Test
202,anger/image0003836.jpg,anger,0.7442309177160491,Test
203,anger/image0003857.jpg,disgust,0.7831323836611209,Test
204,anger/image0003876.jpg,fear,0.8290929739682182,Test
205,anger/image0003916.jpg,anger,0.7567517774537061,Test
206,anger/image0003920.jpg,anger,0.8272736740433911,Test
207,anger/image0003961.jpg,disgust,0.8709635503171586,Test
208,anger/image0003964.jpg,anger,0.8123706469470124,Test
209,anger/image0003970.jpg,anger,0.8636617417963746,Test
210,anger/image0003971.jpg,anger,0.647321682785659,Test
211,anger/image0004004.jpg,disgust,0.8959446538191543,Test
212,anger/image0004010.jpg,disgust,0.8433461170859795,Test
213,anger/image0004026.jpg,anger,0.8748143313647716,Test
214,anger/image0004049.jpg,disgust,0.8752944230152386,Test
215,anger/image0004051.jpg,anger,0.7720261765702033,Test
216,anger/image0004065.jpg,sad,0.888962513808124,Test
217,anger/image0004071.jpg,disgust,0.7619126296089493,Test
218,anger/image0004099.jpg,disgust,0.7336114416144761,Test
219,anger/image0004164.jpg,anger,0.8448821222701898,Test
220,anger/image0004213.jpg,anger,0.8102834887185209,Test
221,anger/image0004247.jpg,anger,0.7758029742858826,Test
222,anger/image0004298.jpg,contempt,0.8312221102399785,Test
223,anger/image0004330.jpg,neutral,0.733640282434134,Test
224,anger/image0004341.jpg,anger,0.7820465326056594,Test
225,anger/image0004342.jpg,contempt,0.843024130118139,Test
226,anger/image0004345.jpg,disgust,0.6779460671955233,Test
227,anger/image0004357.jpg,anger,0.8475795189505937,Test
228,anger/image0004381.jpg,neutral,0.846408435175498,Test
229,anger/image0004383.jpg,anger,0.731706326631525,Test
230,anger/image0004411.jpg,neutral,0.8311999399757168,Test
231,anger/image0004425.jpg,sad,0.8708601690451584,Test
232,anger/image0004445.jpg,anger,0.8563444620341544,Test
233,anger/image0004456.jpg,neutral,0.7423601075529694,Test
234,anger/image0004459.jpg,disgust,0.7291650828258628,Test
235,anger/image0004504.jpg,happy,0.7856125537417632,Test
236,anger/image0004550.jpg,disgust,0.737720599167485,Test
237,anger/image0004588.jpg,contempt,0.7670377606449054,Test
238,anger/image0004609.jpg,anger,0.7888309793277177,Test
239,anger/image0004615.jpg,disgust,0.8292474338905915,Test
240,anger/image0004642.jpg,anger,0.7328200600554604,Test
241,anger/image0004676.jpg,sad,0.6797223472843352,Test
242,anger/image0004683.jpg,sad,0.7912084966027917,Test
243,anger/image0004694.jpg,disgust,0.8688254206016841,Test
244,anger/image0004695.jpg,anger,0.7758408008507091,Test
245,anger/image0004698.jpg,surprise,0.8759122453583077,Test
246,anger/image0004792.jpg,anger,0.7971513297036815,Test
247,anger/image0004819.jpg,anger,0.8068491051339617,Test
248,anger/image0004832.jpg,anger,0.8192231963226544,Test
249,anger/image0004835.jpg,anger,0.809650901727324,Test
250,anger/image0004845.jpg,anger,0.815412844084264,Test
251,anger/image0004848.jpg,anger,0.8747846906282412,Test
252,anger/image0004860.jpg,sad,0.8447677945982597,Test
253,anger/image0004864.jpg,anger,0.8290931829248678,Test
254,anger/image0004866.jpg,anger,0.7315600974193284,Test
255,anger/image0004885.jpg,anger,0.8366009296299042,Test
256,anger/image0004921.jpg,anger,0.8360092008519986,Test
257,anger/image0004946.jpg,anger,0.8269715946533892,Test
258,anger/image0004949.jpg,anger,0.8364806553022965,Test
259,anger/image0004952.jpg,fear,0.8831940011372187,Test
260,anger/image0004956.jpg,anger,0.6587553988739272,Test
261,anger/image0004970.jpg,sad,0.7906342167658116,Test
262,anger/image0005041.jpg,disgust,0.8093057245902616,Test
263,anger/image0005070.jpg,surprise,0.734734678299825,Test
264,anger/image0005102.jpg,sad,0.7928406579880719,Test
265,anger/image0005108.jpg,sad,0.8559178144432604,Test
266,anger/image0005124.jpg,anger,0.7834151638029414,Test
267,anger/image0005156.jpg,disgust,0.7959792056195122,Test
268,anger/image0005190.jpg,anger,0.8569664604686816,Test
269,anger/image0005193.jpg,disgust,0.7826333267660412,Test
270,anger/image0005221.jpg,anger,0.8233804198791674,Test
271,anger/image0005269.jpg,anger,0.7899701958885873,Test
272,anger/image0005276.jpg,anger,0.8245787503071699,Test
273,anger/image0005298.jpg,anger,0.8784564538837997,Test
274,anger/image0005303.jpg,disgust,0.7653744506014069,Test
275,anger/image0005304.jpg,anger,0.817635664928852,Test
276,anger/image0005306.jpg,disgust,0.8016956483648024,Test
277,anger/image0005315.jpg,anger,0.8360905255302253,Test
278,anger/image0005319.jpg,anger,0.7058141513733263,Test
279,anger/image0005334.jpg,neutral,0.8103687416150368,Test
280,anger/image0005347.jpg,contempt,0.7339001566184702,Test
281,anger/image0005366.jpg,surprise,0.7142935459252431,Test
282,anger/image0005380.jpg,anger,0.8368029284457442,Test
283,anger/image0005385.jpg,anger,0.8661551547696836,Test
284,anger/image0005396.jpg,neutral,0.8544449923013131,Test
285,anger/image0005516.jpg,anger,0.7672419645283534,Test
286,anger/image0005528.jpg,anger,0.7773776841230892,Test
287,anger/image0005558.jpg,anger,0.8057599288107828,Test
288,anger/image0005565.jpg,sad,0.8457141527154829,Test
289,anger/image0005594.jpg,fear,0.7217127497943875,Test
290,anger/image0005597.jpg,anger,0.6986572774016743,Test
291,anger/image0005603.jpg,anger,0.8622507025656846,Test
292,anger/image0005660.jpg,anger,0.8589763087101999,Test
293,anger/image0005680.jpg,anger,0.8646043566906726,Test
294,anger/image0005713.jpg,neutral,0.7770659628727119,Test
295,anger/image0005726.jpg,neutral,0.8319694182417913,Test
296,anger/image0005727.jpg,disgust,0.8614923284051319,Test
297,anger/image0005763.jpg,anger,0.8688697752478073,Test
298,anger/image0005773.jpg,disgust,0.8747842981178235,Test
299,anger/image0005785.jpg,surprise,0.7763835249497179,Test
300,anger/image0005819.jpg,surprise,0.8962061483424077,Test
301,anger/image0005865.jpg,contempt,0.8003281640004778,Test
302,anger/image0005903.jpg,disgust,0.8581808554953129,Test
303,anger/image0005935.jpg,anger,0.8181746287941444,Test
304,anger/image0005962.jpg,anger,0.8884296168395679,Test
305,anger/image0005981.jpg,sad,0.8605947791366048,Test
306,anger/image0005983.jpg,disgust,0.7930258709980866,Test
307,anger/image0006020.jpg,anger,0.8769397554370483,Test
308,anger/image0006084.jpg,anger,0.8573636146633535,Test
309,anger/image0006147.jpg,anger,0.8953415014401326,Test
310,anger/image0006167.jpg,anger,0.8785740472759246,Test
311,anger/image0006195.jpg,fear,0.8538138245316219,Test
312,anger/image0006199.jpg,anger,0.8103601324037091,Test
313,anger/image0006224.jpg,anger,0.761173775469727,Test
314,anger/image0006232.jpg,anger,0.8486530927527788,Test
315,anger/image0006236.jpg,anger,0.8700401720012261,Test
316,anger/image0006246.jpg,anger,0.7839454357045255,Test
317,anger/image0006258.jpg,anger,0.8460440892621967,Test
318,anger/image0006260.jpg,disgust,0.7537040068078715,Test
319,anger/image0006275.jpg,anger,0.72070254588201,Test
320,anger/image0006281.jpg,neutral,0.8455146841832837,Test
321,anger/image0006294.jpg,surprise,0.8618020106540115,Test
322,anger/image0006306.jpg,anger,0.8105645149367201,Test
323,anger/image0006322.jpg,anger,0.8844747937583946,Test
324,anger/image0006335.jpg,anger,0.7726461925252601,Test
325,anger/image0006339.jpg,contempt,0.7724166717344628,Test
326,anger/image0006360.jpg,sad,0.7389675544409384,Test
327,anger/image0006364.jpg,anger,0.8457960274072264,Test
328,anger/image0006379.jpg,anger,0.8817038554724893,Test
329,anger/image0006406.jpg,anger,0.820271460266332,Test
330,anger/image0006477.jpg,anger,0.7403999510580456,Test
331,anger/image0006484.jpg,neutral,0.7460593153929171,Test
332,anger/image0006510.jpg,happy,0.7219981021010605,Test
333,anger/image0006526.jpg,fear,0.8621554075859914,Test
334,anger/image0006540.jpg,anger,0.8623001051226566,Test
335,anger/image0006544.jpg,anger,0.8003897906099136,Test
336,anger/image0006566.jpg,anger,0.7952648321037687,Test
337,anger/image0006582.jpg,disgust,0.8332333021531417,Test
338,anger/image0006587.jpg,anger,0.7645434027174756,Test
339,anger/image0006597.jpg,anger,0.8016939003064202,Test
340,anger/image0006601.jpg,anger,0.6940946149363585,Test
341,anger/image0006608.jpg,anger,0.6382398815720811,Test
342,anger/image0006610.jpg,disgust,0.87136519739535,Test
343,anger/image0006661.jpg,anger,0.7823426367721247,Test
344,anger/image0006689.jpg,neutral,0.8310454599109467,Test
345,anger/image0006699.jpg,anger,0.8106772239437889,Test
346,anger/image0006706.jpg,anger,0.8131049832268419,Test
347,anger/image0006712.jpg,anger,0.8793695733876,Test
348,anger/image0006756.jpg,anger,0.7368980091529967,Test
349,anger/image0006763.jpg,neutral,0.8279231008906103,Test
350,anger/image0006771.jpg,anger,0.7965056409793883,Test
351,anger/image0006816.jpg,anger,0.7897618566727012,Test
352,anger/image0006821.jpg,sad,0.8695155471359091,Test
353,anger/image0006834.jpg,anger,0.7990800654681726,Test
354,anger/image0006839.jpg,anger,0.8155932702764299,Test
355,anger/image0006874.jpg,anger,0.883160137796066,Test
356,anger/image0006880.jpg,disgust,0.7824739372607152,Test
357,anger/image0006895.jpg,fear,0.7914772377507021,Test
358,anger/image0006896.jpg,disgust,0.865698940329375,Test
359,anger/image0006900.jpg,anger,0.8407070972476257,Test
360,anger/image0006927.jpg,anger,0.7954984613563114,Test
361,anger/image0006960.jpg,anger,0.8964206338137723,Test
362,anger/image0006971.jpg,anger,0.8490589762297177,Test
363,anger/image0006976.jpg,anger,0.7715080962577877,Test
364,anger/image0007015.jpg,surprise,0.7246387215782537,Test
365,anger/image0007018.jpg,anger,0.8638386937018768,Test
366,anger/image0007029.jpg,anger,0.8383548155553591,Test
367,anger/image0007124.jpg,anger,0.8732030350630089,Test
368,anger/image0007125.jpg,disgust,0.7897854205355214,Test
369,anger/image0007223.jpg,disgust,0.8323384286833523,Test
370,anger/image0007271.jpg,anger,0.8256734050930856,Test
371,anger/image0007286.jpg,neutral,0.8590609602772947,Test
372,anger/image0007290.jpg,fear,0.86822719571273,Test
373,anger/image0007308.jpg,anger,0.740068998759033,Test
374,anger/image0007312.jpg,anger,0.8010089619260184,Test
375,anger/image0007332.jpg,disgust,0.8352350210474471,Test
376,anger/image0007354.jpg,sad,0.8453373208561141,Test
377,anger/image0007359.jpg,anger,0.8050777241987013,Test
378,anger/image0007366.jpg,sad,0.7948267433521132,Test
379,anger/image0007389.jpg,neutral,0.878266481621877,Test
380,anger/image0007420.jpg,surprise,0.7583422186473494,Test
381,anger/image0007445.jpg,anger,0.8584319402099663,Test
382,anger/image0007451.jpg,disgust,0.7786102737203214,Test
383,anger/image0007453.jpg,fear,0.8705005873501466,Test
384,anger/image0007531.jpg,anger,0.8364017286714999,Test
385,anger/image0007566.jpg,anger,0.754249528011527,Test
386,anger/image0007579.jpg,anger,0.8386337064637769,Test
387,anger/image0007604.jpg,anger,0.7585129551852813,Test
388,anger/image0007626.jpg,anger,0.8804119862387847,Test
389,anger/image0007630.jpg,anger,0.7058156240131749,Test
390,anger/image0007655.jpg,disgust,0.6292532162872876,Test
391,anger/image0007753.jpg,anger,0.8585639663932351,Test
392,anger/image0007755.jpg,contempt,0.8667555146010515,Test
393,anger/image0007783.jpg,sad,0.7013923379242595,Test
394,anger/image0007794.jpg,disgust,0.7830438510004115,Test
395,anger/image0007803.jpg,neutral,0.8521666329293842,Test
396,anger/image0007807.jpg,anger,0.8396633621570916,Test
397,anger/image0007812.jpg,anger,0.8749248425971835,Test
398,anger/image0007904.jpg,anger,0.7959288150568291,Test
399,anger/image0007945.jpg,anger,0.8898065639478083,Test
400,anger/image0007954.jpg,neutral,0.8881977415135648,Test
401,anger/image0007958.jpg,disgust,0.8181024827893559,Test
402,anger/image0007988.jpg,disgust,0.8263275590085866,Test
403,anger/image0007993.jpg,disgust,0.8230742740295431,Test
404,anger/image0008010.jpg,anger,0.7835074997878316,Test
405,anger/image0008030.jpg,anger,0.8160743990903473,Test
406,anger/image0008044.jpg,anger,0.8775418409678368,Test
407,anger/image0008045.jpg,anger,0.7795913991932727,Test
408,anger/image0008055.jpg,neutral,0.8619512612689816,Test
409,anger/image0008086.jpg,anger,0.7390806907029394,Test
410,anger/image0008102.jpg,anger,0.8772616532659103,Test
411,anger/image0008136.jpg,surprise,0.7062523196370444,Test
412,anger/image0008210.jpg,disgust,0.7492948594967255,Test
413,anger/image0008218.jpg,anger,0.8404082070842979,Test
414,anger/image0008226.jpg,fear,0.7286130663730882,Test
415,anger/image0008228.jpg,anger,0.8349794167284257,Test
416,anger/image0008244.jpg,anger,0.8588370823421309,Test
417,anger/image0008255.jpg,neutral,0.8596935484130271,Test
418,anger/image0008289.jpg,sad,0.8292684015702005,Test
419,anger/image0008309.jpg,anger,0.7598553249512543,Test
420,anger/image0008345.jpg,anger,0.8278865030950365,Test
421,anger/image0008355.jpg,anger,0.841222201853645,Test
422,anger/image0008461.jpg,anger,0.7582203639951038,Test
423,anger/image0008479.jpg,anger,0.887191415316697,Test
424,anger/image0008480.jpg,neutral,0.8447206323422604,Test
425,anger/image0008528.jpg,contempt,0.7900285107346079,Test
426,anger/image0008544.jpg,anger,0.8152121737410553,Test
427,anger/image0008550.jpg,anger,0.8521498563837714,Test
428,anger/image0008564.jpg,anger,0.830586809017951,Test
429,anger/image0008605.jpg,anger,0.8755276030126116,Test
430,anger/image0008610.jpg,sad,0.8805942355665421,Test
431,anger/image0008625.jpg,anger,0.8131458006821515,Test
432,anger/image0008631.jpg,anger,0.7556874528666183,Test
433,anger/image0008645.jpg,anger,0.8181656982457249,Test
434,anger/image0008670.jpg,anger,0.7093122097944922,Test
435,anger/image0008685.jpg,neutral,0.7992602989953036,Test
436,anger/image0008695.jpg,sad,0.8888063048228799,Test
437,anger/image0008718.jpg,fear,0.7520289882923077,Test
438,anger/image0008770.jpg,sad,0.8327370845371279,Test
439,anger/image0008771.jpg,anger,0.8904227955416568,Test
440,anger/image0008810.jpg,contempt,0.8470812760392769,Test
441,anger/image0008820.jpg,anger,0.7847351596941936,Test
442,anger/image0008854.jpg,anger,0.8822218273083869,Test
443,anger/image0008857.jpg,neutral,0.812614081497626,Test
444,anger/image0008871.jpg,anger,0.8924089504300918,Test
445,anger/image0008894.jpg,anger,0.7862049871604968,Test
446,anger/image0008900.jpg,fear,0.8356534731546487,Test
447,anger/image0008921.jpg,sad,0.7979778436489128,Test
448,anger/image0008947.jpg,anger,0.8266289542985297,Test
449,anger/image0008958.jpg,disgust,0.654552620329278,Test
450,anger/image0008967.jpg,contempt,0.8154234568794689,Test
451,anger/image0008970.jpg,anger,0.8706213448394285,Test
452,anger/image0008971.jpg,anger,0.783677505072228,Test
453,anger/image0009017.jpg,anger,0.8789062988912345,Test
454,anger/image0009044.jpg,sad,0.8061579086199216,Test
455,anger/image0009062.jpg,anger,0.7935424824213703,Test
456,anger/image0009066.jpg,fear,0.7880513585339678,Test
457,anger/image0009076.jpg,disgust,0.8482077588752893,Test
458,anger/image0009099.jpg,anger,0.8611264408558519,Test
459,anger/image0009116.jpg,disgust,0.8704532499405827,Test
460,anger/image0009121.jpg,neutral,0.8816428775060675,Test
461,anger/image0009130.jpg,anger,0.8296612412095867,Test
462,anger/image0009140.jpg,anger,0.8593665427843638,Test
463,anger/image0009171.jpg,anger,0.8027193680700208,Test
464,anger/image0009177.jpg,anger,0.8526555404479497,Test
465,anger/image0009209.jpg,anger,0.70010935010711,Test
466,anger/image0009245.jpg,anger,0.8377668537088234,Test
467,anger/image0009249.jpg,anger,0.7624802533235131,Test
468,anger/image0009259.jpg,anger,0.7914843516322506,Test
469,anger/image0009270.jpg,disgust,0.8633069201086455,Test
470,anger/image0009286.jpg,anger,0.8046001735250845,Test
471,anger/image0009322.jpg,anger,0.8174740354716153,Test
472,anger/image0009337.jpg,anger,0.8640328326545169,Test
473,anger/image0009347.jpg,disgust,0.6961232138856067,Test
474,anger/image0009370.jpg,anger,0.8191333322563028,Test
475,anger/image0009379.jpg,anger,0.892929095829964,Test
476,anger/image0009395.jpg,anger,0.8071373784131513,Test
477,anger/image0009421.jpg,anger,0.695068547076126,Test
478,anger/image0009439.jpg,anger,0.8764855537233437,Test
